Point1,Point2,Point3,Point4
4.518373,24.090689,24.090689,48.181378
5.173076,4.0152273,4.0152273,8.0304546
1.0661669,2.2916474,2.2916474,4.5832948
4.25083,9.559266,9.559266,19.118532
41.721222,35.57142,35.57142,71.14284
10.059903,10.557621,10.557621,21.115242
3.8081603,3.2090495,3.2090495,6.418099
1.9172618,7.727158,7.727158,15.454316
1.258285,4.584641,4.584641,9.169282
2.6189792,5.458976,5.458976,10.917952
0,1.7860934,1.7860934,3.5721868
2.3420222,0.8930467,0.8930467,1.7860934
1.0155861,1.9082042,1.9082042,3.8164084
4.4272513,26.341904,26.341904,52.683808
1.8518525,19.508476,19.508476,39.016952
0,1.8605392,1.8605392,3.7210784
0,1.7923307,1.7923307,3.5846614
1.9431635,0,0,0
0,1.7736187,1.7736187,3.5472374
0,0,0,0
0,0,0,0
0.9764548,0,0,0
0.97158176,0,0,0
0.99203336,1.8190911,1.8190911,3.6381822
0.97158176,0,0,0
1.9902539,1.9621065,1.9621065,3.924213
0,3.1644106,3.1644106,6.3288212
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.160058,2.9182696,2.9182696,5.8365392
7.0595517,10.460325,10.460325,20.92065
9.612364,2.9671078,2.9671078,5.9342156
0,0,0,0
16.896095,1.8564454,1.8564454,3.7128908
16.042028,24.245531,24.245531,48.491062
0,0.8930467,0.8930467,1.7860934
5.064996,13.823388,13.823388,27.646776
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.9826279,0.9790953,0.9790953,1.9581906
16.515213,20.499193,20.499193,40.998386
58.14507,22.856327,22.856327,45.712654
3.3282504,7.7202916,7.7202916,15.4405832
0,0,0,0
11.559858,27.307817,27.307817,54.615634
5.9329596,0.58683777,0.58683777,1.17367554
0,0,0,0
0,0,0,0
1.1658981,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.21948855,0.7391206,0.7391206,1.4782412
6.2446136,2.2208364,2.2208364,4.4416728
7.0652657,8.767387,8.767387,17.534774
0,0.13750322,0.13750322,0.27500644
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.919534,11.641486,11.641486,23.282972
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.13594493,0.13594493,0.27188986
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.12521894,0,0,0
1.9734907,2.0885563,2.0885563,4.1771126
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.0650351,0.46628112,0.46628112,0.93256224
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26.732494,26.741716,26.741716,53.483432
0,0,0,0
36.43916,36.412846,36.412846,72.825692
3.876411,3.7180269,3.7180269,7.4360538
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2525869,0.28829134,0.28829134,0.57658268
0,0,0,0
12.69668,12.687901,12.687901,25.375802
0,0,0,0
1.7932606,0.78153455,0.78153455,1.5630691
0.33678252,0.37198073,0.37198073,0.74396146
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.114171214,0.114171214,0.228342428
36.316128,35.357853,35.357853,70.715706
0.15248066,0.14804585,0.14804585,0.2960917
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.45502937,0.42279235,0.42279235,0.8455847
0.911088,0.8505025,0.8505025,1.701005
0,0,0,0
0,0,0,0
3.659536,3.5531003,3.5531003,7.1062006
0,0,0,0
0,0,0,0
0,0,0,0
31.626923,30.909273,30.909273,61.818546
0,0,0,0
3.885844,3.753824,3.753824,7.507648
0.5989202,0.19235498,0.19235498,0.38470996
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.670474,8.592365,8.592365,17.18473
0,0,0,0
0,0,0,0
0,0,0,0
2.4566426,1.8627447,1.8627447,3.7254894
0,0,0,0
32.639835,34.13576,34.13576,68.27152
2.700356,2.2916102,2.2916102,4.5832204
0,0,0,0
1.0439203,0.7557248,0.7557248,1.5114496
0,0,0,0
1.7579525,1.6895276,1.6895276,3.3790552
3.0880744,3.0572374,3.0572374,6.1144748
1.9025116,1.6151807,1.6151807,3.2303614
2.6653323,2.7507665,2.7507665,5.501533
2.8890638,2.9784596,2.9784596,5.9569192
2.8075323,1.6454477,1.6454477,3.2908954
0.12583674,0,0,0
1.8028674,1.8358243,1.8358243,3.6716486
3.7670634,2.4229536,2.4229536,4.8459072
36.268047,35.222404,35.222404,70.444808
16.045189,14.7923565,14.7923565,29.584713
19.238571,19.372007,19.372007,38.744014
17.729284,17.200237,17.200237,34.400474
11.100769,10.444893,10.444893,20.889786
10.187872,9.953665,9.953665,19.90733
2.9591768,2.4061496,2.4061496,4.8122992
4.1489916,3.9793427,3.9793427,7.9586854
1.9045273,1.7758582,1.7758582,3.5517164
2.893674,2.7866852,2.7866852,5.5733704
0,0,0,0
0,0,0,0
0.2774989,0.28878736,0.28878736,0.57757472
0,0,0,0
0.47751927,0.29359636,0.29359636,0.58719272
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.391436,16.067268,16.067268,32.134536
43.381912,44.636604,44.636604,89.273208
18.63112,19.24528,19.24528,38.49056
0.18020876,0.1885774,0.1885774,0.3771548
20.697998,21.28479,21.28479,42.56958
9.394045,9.420515,9.420515,18.84103
0.89409786,0.724616,0.724616,1.449232
0.29284778,0.2107826,0.2107826,0.4215652
6.1595926,4.5251865,4.5251865,9.050373
52.968884,48.213543,48.213543,96.427086
28.340244,27.421175,27.421175,54.84235
16.223408,14.407921,14.407921,28.815842
10.698826,9.993355,9.993355,19.98671
10.526563,10.083324,10.083324,20.166648
5.6089926,4.9951754,4.9951754,9.9903508
18.22115,16.826897,16.826897,33.653794
16.970037,15.853731,15.853731,31.707462
20.70415,20.473017,20.473017,40.946034
31.207067,31.463446,31.463446,62.926892
4.0729504,3.6370718,3.6370718,7.2741436
7.9817634,7.258251,7.258251,14.516502
3.5368147,3.0150883,3.0150883,6.0301766
6.6171527,6.305747,6.305747,12.611494
8.384731,8.036332,8.036332,16.072664
0.24904723,0.18288471,0.18288471,0.36576942
6.147979,6.1850023,6.1850023,12.3700046
2.5539112,2.457401,2.457401,4.914802
6.0550146,6.038585,6.038585,12.07717
6.4509416,6.3685446,6.3685446,12.7370892
1.8039197,1.7271496,1.7271496,3.4542992
2.3078475,2.1539788,2.1539788,4.3079576
13.567862,11.873548,11.873548,23.747096
4.1910934,3.899494,3.899494,7.798988
0.8334575,0.67068905,0.67068905,1.3413781
8.253752,8.049661,8.049661,16.099322
7.593717,7.43122,7.43122,14.86244
2.1598632,1.8285246,1.8285246,3.6570492
6.2463417,6.4533052,6.4533052,12.9066104
0,0,0,0
2.8100514,2.8998153,2.8998153,5.7996306
1.6161605,1.6963202,1.6963202,3.3926404
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.81832,31.926067,31.926067,63.852134
2.122959,2.0131228,2.0131228,4.0262456
5.296613,5.562052,5.562052,11.124104
18.611156,18.951439,18.951439,37.902878
55.23682,56.527794,56.527794,113.055588
38.247147,39.923862,39.923862,79.847724
0.3236531,0.13836901,0.13836901,0.27673802
0.47532684,0.4868334,0.4868334,0.9736668
2.2983282,1.5162693,1.5162693,3.0325386
11.557712,11.717589,11.717589,23.435178
1.6747726,1.4963287,1.4963287,2.9926574
1.0597675,0.8162998,0.8162998,1.6325996
5.9558406,5.7068443,5.7068443,11.4136886
2.9097338,2.765549,2.765549,5.531098
0.7682746,0.65336096,0.65336096,1.30672192
0.2266646,0.118831836,0.118831836,0.237663672
0.919694,0.74549073,0.74549073,1.49098146
3.0437562,2.940609,2.940609,5.881218
14.904624,15.206744,15.206744,30.413488
1.0707484,1.0493739,1.0493739,2.0987478
5.7538733,5.7892613,5.7892613,11.5785226
0.2534487,0.15050484,0.15050484,0.30100968
34.132576,33.973568,33.973568,67.947136
9.376492,8.924754,8.924754,17.849508
1.0160898,0.98338276,0.98338276,1.96676552
0,0,0,0
0,0,0,0
0,0,0,0
2.1540089,2.2612724,2.2612724,4.5225448
10.592341,8.984632,8.984632,17.969264
2.3557987,1.4299372,1.4299372,2.8598744
0,0,0,0
0.17920947,0.18835531,0.18835531,0.37671062
2.1088033,1.4768411,1.4768411,2.9536822
55.637074,58.413853,58.413853,116.827706
0,0,0,0
6.235153,6.5134573,6.5134573,13.0269146
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.7979617,3.9781382,3.9781382,7.9562764
11.367827,11.978665,11.978665,23.95733
26.331923,26.275345,26.275345,52.55069
2.5813556,2.6632383,2.6632383,5.3264766
26.787811,26.92673,26.92673,53.85346
0.22718449,0,0,0
0.21844663,0,0,0
0.5217574,0.51354665,0.51354665,1.0270933
2.3928452,1.47375,1.47375,2.9475
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.8056961,1.625436,1.625436,3.250872
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.927967,7.0637383,7.0637383,14.1274766
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.21869405,0.21869405,0.4373881
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.835736,0.101173,0.101173,0.202346
0,0.15175949,0.15175949,0.30351898
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.1300343,0.1300343,0.2600686
25.695343,0.404692,0.404692,0.809384
1.3020127,27.239109,27.239109,54.478218
34.0058,57.56754,57.56754,115.13508
4.039496,0.56151175,0.56151175,1.1230235
1.5246297,57.200123,57.200123,114.400246
9.466507,15.125933,15.125933,30.251866
2.337548,14.222302,14.222302,28.444604
2.5705082,5.402825,5.402825,10.80565
10.042557,11.210215,11.210215,22.42043
19.618252,11.4789715,11.4789715,22.957943
5.671545,5.1743937,5.1743937,10.3487874
2.4811087,9.165603,9.165603,18.331206
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.15202324,17.688929,17.688929,35.377858
7.8550324,8.719131,8.719131,17.438262
0.10629206,15.814857,15.814857,31.629714
0,0,0,0
16.317625,1.545008,1.545008,3.090016
25.036566,0,0,0
6.3370333,0.30703366,0.30703366,0.61406732
3.869667,5.303116,5.303116,10.606232
36.23614,54.34942,54.34942,108.69884
0,0,0,0
1.9828341,0.17140885,0.17140885,0.3428177
2.0038934,1.1532266,1.1532266,2.3064532
1.5175545,0.21869405,0.21869405,0.4373881
11.974128,10.2646265,10.2646265,20.529253
2.0470068,8.213506,8.213506,16.427012
0.13591263,2.7172117,2.7172117,5.4344234
12.411502,18.6589,18.6589,37.3178
7.346515,24.617594,24.617594,49.235188
3.1636426,4.407079,4.407079,8.814158
9.260434,24.5351,24.5351,49.0702
1.0475646,4.627474,4.627474,9.254948
15.001072,5.2681684,5.2681684,10.5363368
0,0,0,0
0,0,0,0
0,0,0,0
2.9893093,5.8016596,5.8016596,11.6033192
1.6424046,13.569801,13.569801,27.139602
0,0.93402225,0.93402225,1.8680445
0,1.2688766,1.2688766,2.5377532
3.879787,0.9495309,0.9495309,1.8990618
0.97445655,0,0,0
0,0,0,0
1.0522752,0.26597923,0.26597923,0.53195846
2.1755462,7.811965,7.811965,15.62393
0,2.1180775,2.1180775,4.236155
2.038308,1.2632273,1.2632273,2.5264546
1.6759751,21.444603,21.444603,42.889206
8.837722,7.5167193,7.5167193,15.0334386
9.838395,8.523962,8.523962,17.047924
8.220177,1.2972472,1.2972472,2.5944944
1.1330192,2.3140845,2.3140845,4.628169
1.9466748,2.6476307,2.6476307,5.2952614
23.750874,13.571893,13.571893,27.143786
4.128065,2.9416413,2.9416413,5.8832826
11.563474,33.031403,33.031403,66.062806
0.33599553,0.9112836,0.9112836,1.8225672
2.0480194,6.5330124,6.5330124,13.0660248
2.422709,3.0147114,3.0147114,6.0294228
2.5024421,4.1588244,4.1588244,8.3176488
1.2068005,1.0619664,1.0619664,2.1239328
1.5370948,2.4085848,2.4085848,4.8171696
19.442026,30.393377,30.393377,60.786754
19.519495,26.196356,26.196356,52.392712
14.927097,15.563506,15.563506,31.127012
15.121266,30.882895,30.882895,61.76579
1.9743756,1.9103796,1.9103796,3.8207592
10.390771,22.43494,22.43494,44.86988
2.070841,3.9641037,3.9641037,7.9282074
2.2343993,2.1007159,2.1007159,4.2014318
0.9983407,1.007659,1.007659,2.015318
14.011225,1.3937527,1.3937527,2.7875054
1.2263451,1.5540618,1.5540618,3.1081236
2.127012,3.3097942,3.3097942,6.6195884
1.1030333,1.3914441,1.3914441,2.7828882
0.9684704,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,6.203418,6.203418,12.406836
0,0.10048105,0.10048105,0.2009621
0,0,0,0
2.8874533,0,0,0
0,0,0,0
0.2850192,1.1654068,1.1654068,2.3308136
0,0,0,0
0.97445655,0,0,0
0,0,0,0
1.9798709,2.762478,2.762478,5.524956
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.2087386,0.44739917,0.44739917,0.89479834
17.704489,5.1982255,5.1982255,10.396451
18.837126,4.9817886,4.9817886,9.9635772
0,0,0,0
15.072273,20.299465,20.299465,40.59893
0.24639077,17.849396,17.849396,35.698792
7.9327965,6.561298,6.561298,13.122596
12.259496,46.9781,46.9781,93.9562
2.2119539,4.3625455,4.3625455,8.725091
6.9707794,10.336984,10.336984,20.673968
4.90272,0.27406693,0.27406693,0.54813386
2.9256961,0.27283394,0.27283394,0.54566788
0.98281795,0,0,0
4.9985576,7.639413,7.639413,15.278826
25.329578,41.370003,41.370003,82.740006
0.1205182,7.2625346,7.2625346,14.5250692
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.1114265,5.4206266,5.4206266,10.8412532
0,0.6110599,0.6110599,1.2221198
0,0,0,0
0,1.8163128,1.8163128,3.6326256
0,0,0,0
1.9855642,0.27180973,0.27180973,0.54361946
7.9814014,23.6426,23.6426,47.2852
1.9953504,5.91065,5.91065,11.8213
0,0,0,0
0,0,0,0
51.603287,6.0385046,6.0385046,12.0770092
35.06261,9.264794,9.264794,18.529588
3.9928138,0.202346,0.202346,0.404692
0,0.404692,0.404692,0.809384
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.282215,34.82779,34.82779,69.65558
0,0,0,0
0.15898053,7.444089,7.444089,14.888178
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.13568382,0.6968606,0.6968606,1.3937212
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5.0080376,5.0080376,10.0160752
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.14776625,0.14776625,0.2955325
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6345214,1.8795866,1.8795866,3.7591732
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,7.643847,7.643847,15.287694
0,0,0,0
0,7.028825,7.028825,14.05765
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.92983323,2.7543626,2.7543626,5.5087252
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.34918633,1.0343637,1.0343637,2.0687274
0,0,0,0
0.13967453,0.4277901,0.4277901,0.8555802
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.118213,0.118213,0.236426
17.247149,11.763367,11.763367,23.526734
0,2.6358094,2.6358094,5.2716188
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.14172275,21.283098,21.283098,42.566196
0,0,0,0
1.9249688,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.12742494,0.12742494,0.25484988
0.9624844,0,0,0
0,0,0,0
35.83201,3.475418,3.475418,6.950836
114.48488,130.66917,130.66917,261.33834
38.72476,78.69769,78.69769,157.39538
8.924152,7.712543,7.712543,15.425086
5.0143633,4.157188,4.157188,8.314376
1.9975485,3.752624,3.752624,7.505248
3.9435,3.8179314,3.8179314,7.6358628
17.258429,20.369547,20.369547,40.739094
27.489359,43.68426,43.68426,87.36852
17.080927,23.276533,23.276533,46.553066
2.9677896,1.2339807,1.2339807,2.4679614
1.9608852,0.1063917,0.1063917,0.2127834
2.9769201,3.7094638,3.7094638,7.4189276
3.0938365,0.90224576,0.90224576,1.80449152
8.399583,2.823508,2.823508,5.647016
2.2209089,0.3412025,0.3412025,0.682405
0,1.8635979,1.8635979,3.7271958
4.7125187,2.9619603,2.9619603,5.9239206
2.5071008,2.9704802,2.9704802,5.9409604
0,2.7395916,2.7395916,5.4791832
3.7626362,2.97069,2.97069,5.94138
1.5696626,2.6712732,2.6712732,5.3425464
3.0997417,1.7925526,1.7925526,3.5851052
1.2106892,1.8872405,1.8872405,3.774481
4.913839,3.6707046,3.6707046,7.3414092
4.4982343,1.1330668,1.1330668,2.2661336
0,0.11890495,0.11890495,0.2378099
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20.693415,0,0,0
2.4664397,0.7223901,0.7223901,1.4447802
0,0,0,0
0,0,0,0
0.28239363,1.1897414,1.1897414,2.3794828
0,9.801628,9.801628,19.603256
2.1061106,2.3508449,2.3508449,4.7016898
0,0,0,0
0,0,0,0
9.827182,3.2683198,3.2683198,6.5366396
8.809997,4.2696433,4.2696433,8.5392866
10.844718,15.639427,15.639427,31.278854
4.0364175,3.3410883,3.3410883,6.6821766
3.5587208,4.9615564,4.9615564,9.9231128
4.3404913,5.3821235,5.3821235,10.764247
3.5035613,4.0829864,4.0829864,8.1659728
3.0484962,5.7938066,5.7938066,11.5876132
3.9018168,0.15367688,0.15367688,0.30735376
4.7319784,2.986969,2.986969,5.973938
0,0,0,0
0,0,0,0
0,0,0,0
0.10988373,1.250428,1.250428,2.500856
0,0,0,0
0,0,0,0
12.555871,3.6975794,3.6975794,7.3951588
0,0.13333559,0.13333559,0.26667118
1.1534078,0.6163937,0.6163937,1.2327874
0,0,0,0
0,0,0,0
0,0,0,0
2.8954346,0.10791014,0.10791014,0.21582028
31.022293,27.643963,27.643963,55.287926
0,0,0,0
4.4793324,10.634466,10.634466,21.268932
0,0.9081564,0.9081564,1.8163128
23.299105,2.4632912,2.4632912,4.9265824
4.8967996,2.1581106,2.1581106,4.3162212
2.487917,3.7807224,3.7807224,7.5614448
3.0879314,0,0,0
1.9706191,2.7185585,2.7185585,5.437117
5.7867975,0.89633507,0.89633507,1.79267014
2.9293556,0.12412365,0.12412365,0.2482473
1.0063821,0.1300343,0.1300343,0.2600686
4.8263083,0.90224576,0.90224576,1.80449152
1.1649581,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.0092225,22.015665,22.015665,44.03133
35.128666,4.7290044,4.7290044,9.4580088
0,2.302957,2.302957,4.605914
0,0,0,0
0,0,0,0
0,0,0,0
12.197781,20.121109,20.121109,40.242218
