Year,Month,Point1,Point2,Point3,Point4
1991,1,0.0,0.0,0.0,0.0
1991,2,0.0,0.0,0.0,0.0
1991,3,0.0,0.0,0.0,0.0
1991,4,41.00425213,40.60866821,40.60866821,81.21733642
1991,5,145.13639229999998,103.05995184999999,103.05995184999999,206.11990369999998
1991,6,379.4765849,408.6906887,408.6906887,817.3813774
1991,7,154.48227623,234.71189671000002,234.71189671000002,469.42379342000004
1991,8,64.47711203000001,83.80960431000001,83.80960431000001,167.61920862000002
1991,9,152.7028742,153.16744502,153.16744502,306.33489004
1991,10,70.87613830000001,92.63352979999999,92.63352979999999,185.26705959999998
1991,11,0.0,0.118213,0.118213,0.236426
1991,12,0.0,0.0,0.0,0.0
1992,1,0.0,0.0,0.0,0.0
1992,2,0.0,0.0,0.0,0.0
1992,3,0.0,0.0,0.0,0.0
1992,4,7.5073785,0.2600686,0.2600686,0.5201372
1992,5,11.433764,15.9048043,15.9048043,31.8096086
1992,6,127.28056312999999,90.27293706999998,90.27293706999998,180.54587413999997
1992,7,137.44525527999997,51.975377640000005,51.975377640000005,103.95075528000001
1992,8,100.42272872,67.51590648,67.51590648,135.03181296
1992,9,90.17969779999999,69.74022957999999,69.74022957999999,139.48045915999998
1992,10,57.38487114,76.67338432,76.67338432,153.34676864
1992,11,10.36309582,23.95661427,23.95661427,47.91322854
1992,12,0.0,0.0,0.0,0.0
1993,1,0.0,0.0,0.0,0.0
1993,2,0.0,0.0,0.0,0.0
1993,3,12.536242,0.2482473,0.2482473,0.4964946
1993,4,46.2229406,4.00240376,4.00240376,8.00480752
1993,5,16.80829102,34.82290269,34.82290269,69.64580538
1993,6,178.69515379999999,123.57515140000001,123.57515140000001,247.15030280000002
1993,7,141.27302099000002,97.52247469999999,97.52247469999999,195.04494939999998
1993,8,98.32435525,133.85295231499998,133.85295231499998,267.70590462999996
1993,9,49.991146765,49.83309914000001,49.83309914000001,99.66619828000002
1993,10,333.48109095,235.4842406,235.4842406,470.9684812
1993,11,1.6232293,21.168259,21.168259,42.336518
1993,12,5.76962227,17.3475231,17.3475231,34.6950462
1994,1,0.24450973,31.834297,31.834297,63.668594
1994,2,0.0,0.0,0.0,0.0
1994,3,0.0,0.0,0.0,0.0
1994,4,114.17360438,19.229237190000003,19.229237190000003,38.458474380000006
1994,5,78.67078959,74.26775119999999,74.26775119999999,148.53550239999998
1994,6,209.8045421,204.79540197,204.79540197,409.59080394
1994,7,149.26337922400003,174.86471033,174.86471033,349.72942066
1994,8,56.19236979,60.033274559999995,60.033274559999995,120.06654911999999
1994,9,16.594451959999997,19.73264233,19.73264233,39.46528466
1994,10,115.24646389000002,204.57213914,204.57213914,409.14427828
1994,11,0.0,0.0,0.0,0.0
1994,12,0.0,0.0,0.0,0.0
1995,1,87.10071500000001,29.875098849999997,29.875098849999997,59.750197699999994
1995,2,0.0,0.0,0.0,0.0
1995,3,0.0,0.0,0.0,0.0
1995,4,24.661447216,1.62260286,1.62260286,3.24520572
1995,5,49.2403186,68.03539972,68.03539972,136.07079944
1995,6,41.42314516,22.904079659999997,22.904079659999997,45.808159319999994
1995,7,129.2458536,90.7322298,90.7322298,181.4644596
1995,8,48.09118820000001,58.34904424,58.34904424,116.69808848
1995,9,251.51011085000005,100.53992988,100.53992988,201.07985976
1995,10,208.32480425999998,158.90273203,158.90273203,317.80546406
1995,11,2.8209713,16.602097,16.602097,33.204194
1995,12,0.0,0.0,0.0,0.0
1996,1,0.0,0.0,0.0,0.0
1996,2,0.0,0.0,0.0,0.0
1996,3,0.0,0.0,0.0,0.0
1996,4,0.36180297,10.608550999999999,10.608550999999999,21.217101999999997
1996,5,36.411026,95.2302596,95.2302596,190.4605192
1996,6,155.82463768000002,69.91046066999999,69.91046066999999,139.82092133999998
1996,7,124.99640130000002,99.68820249999999,99.68820249999999,199.37640499999998
1996,8,73.29933410999999,62.93007206,62.93007206,125.86014412
1996,9,133.78511394999998,62.77789836,62.77789836,125.55579672
1996,10,225.95110364000004,158.69324930000002,158.69324930000002,317.38649860000004
1996,11,0.0,0.0,0.0,0.0
1996,12,0.0,0.0,0.0,0.0
1997,1,8.723759,15.499821,15.499821,30.999642
1997,2,0.0,0.0,0.0,0.0
1997,3,0.21523693,18.130777000000002,18.130777000000002,36.261554000000004
1997,4,11.10868333,32.0555036,32.0555036,64.1110072
1997,5,16.615327699999998,0.0,0.0,0.0
1997,6,110.44307217,63.13652303,63.13652303,126.27304606
1997,7,65.99435708,144.813375546,144.813375546,289.626751092
1997,8,109.7017849,128.94364733999998,128.94364733999998,257.88729467999997
1997,9,83.74317599999999,60.8340254,60.8340254,121.6680508
1997,10,60.59205861000001,103.21105890999999,103.21105890999999,206.42211781999998
1997,11,64.09344135,27.23099335,27.23099335,54.4619867
1997,12,21.81115433,40.1024662,40.1024662,80.2049324
1998,1,0.0,0.0,0.0,0.0
1998,2,0.0,0.0,0.0,0.0
1998,3,0.0,0.0,0.0,0.0
1998,4,0.0,0.0,0.0,0.0
1998,5,61.20807956,46.976399230000006,46.976399230000006,93.95279846000001
1998,6,85.30943133999997,92.29385579999999,92.29385579999999,184.58771159999998
1998,7,191.899877606,194.81726699999996,194.81726699999996,389.6345339999999
1998,8,97.22087011,136.72209853,136.72209853,273.44419706
1998,9,114.8155852,184.43895709999998,184.43895709999998,368.87791419999996
1998,10,214.08795039999998,282.54860922,282.54860922,565.09721844
1998,11,9.904651,16.04982413,16.04982413,32.09964826
1998,12,0.0,0.0,0.0,0.0
1999,1,0.0,0.0,0.0,0.0
1999,2,0.0,0.0,0.0,0.0
1999,3,0.0,0.0,0.0,0.0
1999,4,0.0,0.0,0.0,0.0
1999,5,82.8197772,57.15548464999999,57.15548464999999,114.31096929999998
1999,6,128.28732323999998,113.56218225,113.56218225,227.1243645
1999,7,60.952077970000005,92.65013537,92.65013537,185.30027074
1999,8,18.160885829999998,44.14146191999999,44.14146191999999,88.28292383999998
1999,9,114.6340639,100.65546739999999,100.65546739999999,201.31093479999998
1999,10,143.10476840000004,171.02920935,171.02920935,342.0584187
1999,11,0.0,0.0,0.0,0.0
1999,12,0.0,0.0,0.0,0.0
2000,1,0.0,0.1063917,0.1063917,0.2127834
2000,2,0.0,0.0,0.0,0.0
2000,3,0.0,0.1300343,0.1300343,0.2600686
2000,4,0.17103356,6.7471974,6.7471974,13.4943948
2000,5,22.42238026,43.493160014000004,43.493160014000004,86.98632002800001
2000,6,97.1643621,72.46744199999999,72.46744199999999,144.93488399999998
2000,7,91.1717524,97.12816323,97.12816323,194.25632646
2000,8,156.35795540000004,129.21068605000002,129.21068605000002,258.42137210000004
2000,9,158.1632968,213.04297269999998,213.04297269999998,426.08594539999996
2000,10,57.4104389,63.77995283,63.77995283,127.55990566
2000,11,0.0,2.641716,2.641716,5.283432
2000,12,0.0,0.0,0.0,0.0
2001,1,0.17475028,0.6621513,0.6621513,1.3243026
2001,2,0.0,0.0,0.0,0.0
2001,3,0.0,0.0,0.0,0.0
2001,4,0.34719095,1.59363466,1.59363466,3.18726932
2001,5,17.689529999999998,0.0,0.0,0.0
2001,6,31.623898780000005,57.989340760000005,57.989340760000005,115.97868152000001
2001,7,69.74052416,71.47690854,71.47690854,142.95381708
2001,8,37.383614550000004,107.16054272,107.16054272,214.32108544
2001,9,168.41852599999999,213.76754984999997,213.76754984999997,427.53509969999993
2001,10,96.08746295,257.6087538,257.6087538,515.2175076
2001,11,0.0,0.0,0.0,0.0
2001,12,0.0,0.0,0.0,0.0
2002,1,0.0,0.0,0.0,0.0
2002,2,0.0,0.17431056,0.17431056,0.34862112
2002,3,0.0,0.0,0.0,0.0
2002,4,8.74926434,33.485907839999996,33.485907839999996,66.97181567999999
2002,5,29.103494310000002,31.03944726,31.03944726,62.07889452
2002,6,89.33534751,69.37437816,69.37437816,138.74875632
2002,7,37.18952802,13.10362621,13.10362621,26.20725242
2002,8,69.929735665,183.33232452999997,183.33232452999997,366.66464905999993
2002,9,78.99331424,94.07745195,94.07745195,188.1549039
2002,10,74.91527707,81.33532199999999,81.33532199999999,162.67064399999998
2002,11,14.026304,6.9176002,6.9176002,13.8352004
2002,12,0.0,0.0,0.0,0.0
2003,1,0.0,0.0,0.0,0.0
2003,2,3.4853484000000003,2.03121915,2.03121915,4.0624383
2003,3,1.45829651,64.148269,64.148269,128.296538
2003,4,7.54184053,34.3328759,34.3328759,68.6657518
2003,5,18.49104485,17.994675500000003,17.994675500000003,35.989351000000006
2003,6,21.3063581,61.79497918,61.79497918,123.58995836
2003,7,21.672043099999996,67.696227616,67.696227616,135.392455232
2003,8,34.897799054000004,49.73919395,49.73919395,99.4783879
2003,9,21.84766037,16.5634238,16.5634238,33.1268476
2003,10,51.64656992,81.46564906,81.46564906,162.93129812
2003,11,11.007682800000001,0.0,0.0,0.0
2003,12,0.0,0.0,0.0,0.0
2004,1,0.0,0.0,0.0,0.0
2004,2,0.0,0.0,0.0,0.0
2004,3,0.0,0.0,0.0,0.0
2004,4,0.0,12.494270499999999,12.494270499999999,24.988540999999998
2004,5,84.4746982,44.635924779999996,44.635924779999996,89.27184955999999
2004,6,174.93364443,192.77690769000003,192.77690769000003,385.55381538000006
2004,7,19.84690801,66.48667760000001,66.48667760000001,132.97335520000001
2004,8,84.18258938,141.7696,141.7696,283.5392
2004,9,162.46496969999998,137.11367516999996,137.11367516999996,274.22735033999993
2004,10,21.44890185,23.64227815,23.64227815,47.2845563
2004,11,0.0,0.0,0.0,0.0
2004,12,0.0,0.0,0.0,0.0
2005,1,0.12521894,0.0,0.0,0.0
2005,2,1.9734907,2.0885563,2.0885563,4.1771126
2005,3,0.0,0.0,0.0,0.0
2005,4,83.19241012,81.46857764,81.46857764,162.93715528
2005,5,77.00702903000001,75.109562214,75.109562214,150.219124428
2005,6,139.46818954,135.21272457999999,135.21272457999999,270.42544915999997
2005,7,291.06948847,280.54732731999997,280.54732731999997,561.0946546399999
2005,8,222.35509573,214.71177146,214.71177146,429.42354292
2005,9,232.33821984000002,230.83407523600002,230.83407523600002,461.66815047200004
2005,10,140.19304789,142.02735586000003,142.02735586000003,284.05471172000006
2005,11,0.0,0.0,0.0,0.0
2005,12,0.0,0.0,0.0,0.0
2006,1,0.0,0.0,0.0,0.0
2006,2,0.0,0.0,0.0,0.0
2006,3,10.927967,7.0637383,7.0637383,14.1274766
2006,4,0.0,0.21869405,0.21869405,0.4373881
2006,5,83.20707240000002,172.70417754000002,172.70417754000002,345.40835508000004
2006,6,155.81976669999997,166.18096486000005,166.18096486000005,332.3619297200001
2006,7,134.54910131,213.01513407999994,213.01513407999994,426.0302681599999
2006,8,119.97869224999998,166.74939025,166.74939025,333.4987805
2006,9,124.79522842,182.62821773999997,182.62821773999997,365.25643547999994
2006,10,102.62102680000001,47.55170913,47.55170913,95.10341826
2006,11,29.576879350000002,42.9687396,42.9687396,85.9374792
2006,12,0.0,0.0,0.0,0.0
2007,1,0.0,0.0,0.0,0.0
2007,2,0.0,5.0080376,5.0080376,10.0160752
2007,3,0.0,0.0,0.0,0.0
2007,4,0.6345214,2.02735285,2.02735285,4.0547057
2007,5,1.41869409,18.8891884,18.8891884,37.7783768
2007,6,273.94532675,332.26428374000005,332.26428374000005,664.5285674800001
2007,7,90.52363172999999,71.23799251,71.23799251,142.47598502
2007,8,137.01550643000002,99.49323121,99.49323121,198.98646242
2007,9,137.2247267,120.35369086,120.35369086,240.70738172
2007,10,10.201042,29.012745000000002,29.012745000000002,58.025490000000005
2007,11,0.17359547,0.72109925,0.72109925,1.4421985
2007,12,0.0,0.0,0.0,0.0
2008,1,0.0,0.0,0.0,0.0
2008,2,0.0,0.55007981,0.55007981,1.10015962
2008,3,45.26671289,129.54890909,129.54890909,259.09781818
2008,4,0.59261911,2.11172925,2.11172925,4.2234585
2008,5,0.42700496,2.2645119699999996,2.2645119699999996,4.529023939999999
2008,6,49.403722699999996,68.91507887,68.91507887,137.83015774
2008,7,14.3893068,30.83975134,30.83975134,61.67950268
2008,8,72.4090394,89.342879286,89.342879286,178.685758572
2008,9,211.57852377999998,78.7720626,78.7720626,157.5441252
2008,10,60.03010788,100.04117109500001,100.04117109500001,200.08234219000002
2008,11,0.45493987,2.03547376,2.03547376,4.07094752
2008,12,0.0,0.0,0.0,0.0
2009,1,0.0,0.0,0.0,0.0
2009,2,0.0,0.0,0.0,0.0
2009,3,0.8842616799999999,0.51352863,0.51352863,1.02705726
2009,4,4.18849026,2.5754052,2.5754052,5.1508104
2009,5,52.69081122,46.825187320000005,46.825187320000005,93.65037464000001
2009,6,66.33030092,49.81004849400001,49.81004849400001,99.62009698800001
2009,7,108.82573202,215.29056909000002,215.29056909000002,430.58113818000004
2009,8,91.704894216,41.742720844999994,41.742720844999994,83.48544168999999
2009,9,165.92083146,224.057050924,224.057050924,448.114101848
2009,10,75.45657951,150.1143459,150.1143459,300.2286918
2009,11,90.52920036,90.03452316,90.03452316,180.06904632
2009,12,3.4683503800000004,3.8262319299999996,3.8262319299999996,7.652463859999999
2010,1,0.0,0.0,0.0,0.0
2010,2,0.0,0.0,0.0,0.0
2010,3,0.0,0.0,0.0,0.0
2010,4,50.80490796,51.84803075,51.84803075,103.6960615
2010,5,0.56551803,1.1305095200000002,1.1305095200000002,2.2610190400000003
2010,6,161.5415751,166.978385,166.978385,333.95677
2010,7,131.3133879,170.121877205,170.121877205,340.24375441
2010,8,104.41979497999999,44.516083855,44.516083855,89.03216771
2010,9,105.25438991000001,89.9202023,89.9202023,179.8404046
2010,10,79.5932806,31.766697800000003,31.766697800000003,63.533395600000006
2010,11,50.967241879999996,80.03162363000001,80.03162363000001,160.06324726000003
2010,12,0.55251575,0.39273277,0.39273277,0.78546554
2011,1,0.0,0.0,0.0,0.0
2011,2,0.6864006,1.6140786,1.6140786,3.2281572
2011,3,0.0,0.0,0.0,0.0
2011,4,7.3321058,1.25669147,1.25669147,2.51338294
2011,5,10.85750838,3.0714606,3.0714606,6.1429212
2011,6,61.452837559999985,75.85185476999999,75.85185476999999,151.70370953999998
2011,7,61.9386711,51.92429707,51.92429707,103.84859414
2011,8,78.836992285,45.026280979999996,45.026280979999996,90.05256195999999
2011,9,51.457804306,61.18746630000001,61.18746630000001,122.37493260000002
2011,10,35.541439616,59.63023027,59.63023027,119.26046054
2011,11,0.0,0.0,0.0,0.0
2011,12,0.0,0.0,0.0,0.0
2012,1,0.0,0.0,0.0,0.0
2012,2,0.0,0.0,0.0,0.0
2012,3,0.0,0.0,0.0,0.0
2012,4,0.16885466999999998,9.439106939999999,9.439106939999999,18.878213879999997
2012,5,0.0,0.0,0.0,0.0
2012,6,29.218569670999997,32.961442967,32.961442967,65.922885934
2012,7,75.58187149099999,117.63670803700002,117.63670803700002,235.27341607400004
2012,8,54.954530334999994,59.511874936999995,59.511874936999995,119.02374987399999
2012,9,53.903888818000006,128.858309601,128.858309601,257.716619202
2012,10,122.53847151999999,120.46671620500001,120.46671620500001,240.93343241000002
2012,11,0.17383875,15.736662643999999,15.736662643999999,31.473325287999998
2012,12,0.0,0.0,0.0,0.0
2013,1,0.0,0.0,0.0,0.0
2013,2,0.14025399,0.22190677,0.22190677,0.44381354
2013,3,0.0,0.0,0.0,0.0
2013,4,31.174112,54.42779,54.42779,108.85558
2013,5,9.31240897,23.484857599999998,23.484857599999998,46.969715199999996
2013,6,65.87753984,47.82216133,47.82216133,95.64432266
2013,7,83.49733172000002,125.19145602000002,125.19145602000002,250.38291204000004
2013,8,38.07272466,32.992675285000004,32.992675285000004,65.98535057000001
2013,9,217.28520009000002,106.69224053,106.69224053,213.38448106
2013,10,43.682155519999995,86.64504991,86.64504991,173.29009982
2013,11,7.92576382,4.0325184,4.0325184,8.0650368
2013,12,0.0,0.0,0.0,0.0
2014,1,0.0,0.0,0.0,0.0
2014,2,0.0,0.0,0.0,0.0
2014,3,4.32120443,15.844243643999999,15.844243643999999,31.688487287999997
2014,4,42.09569587000001,27.23822913,27.23822913,54.47645826
2014,5,47.37053646999999,48.318159939999994,48.318159939999994,96.63631987999999
2014,6,39.69932649,40.533658960000004,40.533658960000004,81.06731792000001
2014,7,129.92812152,158.23474998999998,158.23474998999998,316.46949997999997
2014,8,170.95447598,162.24380530999997,162.24380530999997,324.48761061999994
2014,9,37.93421737,43.76241655999999,43.76241655999999,87.52483311999998
2014,10,115.6291303,101.73475439,101.73475439,203.46950878
2014,11,43.30608524,27.63542708,27.63542708,55.27085416
2014,12,37.389376469999995,16.40171,16.40171,32.80342
2015,1,5.9843298,5.67877253,5.67877253,11.35754506
2015,2,0.0,0.0,0.0,0.0
2015,3,39.579270699999995,18.3467197,18.3467197,36.6934394
2015,4,7.14933385,18.26610473,18.26610473,36.53220946
2015,5,70.3263378,83.75751265,83.75751265,167.5150253
2015,6,92.56435143,109.42295452,109.42295452,218.84590904
2015,7,11.40564409,11.413211469999998,11.413211469999998,22.826422939999997
2015,8,8.498431309999999,15.033084699999998,15.033084699999998,30.066169399999996
2015,9,104.8189299,102.86997054,102.86997054,205.73994108
2015,10,69.96356866,37.55756178,37.55756178,75.11512356
2015,11,9.358187099999999,2.898146,2.898146,5.796292
2015,12,0.0,0.34789374,0.34789374,0.69578748
2016,1,0.0,0.0,0.0,0.0
2016,2,0.6333436,0.0,0.0,0.0
2016,3,6.6887043,2.77601848,2.77601848,5.55203696
2016,4,8.98245743,3.11386399,3.11386399,6.22772798
2016,5,1.52609566,12.5919113,12.5919113,25.1838226
2016,6,101.45541081999998,81.33814213,81.33814213,162.67628426
2016,7,229.81593193999996,326.69926451999993,326.69926451999993,653.3985290399999
2016,8,97.93983324999999,179.46316382,179.46316382,358.92632764
2016,9,139.53994787999997,79.42445254,79.42445254,158.84890508
2016,10,7.1397293799999995,20.80623105,20.80623105,41.6124621
2016,11,11.3439349,4.00742,4.00742,8.01484
2016,12,0.0,0.0,0.0,0.0
2017,1,0.0,0.0,0.0,0.0
2017,2,0.0,0.0,0.0,0.0
2017,3,0.0,0.0,0.0,0.0
2017,4,3.5169859600000004,3.0437106,3.0437106,6.0874212
2017,5,26.7735109,40.64046217,40.64046217,81.28092434
2017,6,60.965158880000004,65.04739092,65.04739092,130.09478184
2017,7,65.72401861,137.73300439,137.73300439,275.46600878
2017,8,50.15566386,28.562050669999998,28.562050669999998,57.124101339999996
2017,9,183.18626030999997,330.56584822,330.56584822,661.13169644
2017,10,120.56231587999999,323.9271482,323.9271482,647.8542964
2017,11,0.44827398,0.23351558,0.23351558,0.46703116
2017,12,0.12188129,0.0,0.0,0.0
